Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio	cluster_original
156	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200602.wav	CANTERA1Tapy	cluster_9
157	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200602.wav	CANTERA1Tapy	cluster_9
158	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200602.wav	CANTERA1Tapy	cluster_9
159	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200602.wav	CANTERA1Tapy	cluster_9
160	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
161	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
162	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
163	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
164	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
165	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
166	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
167	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
168	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200702.wav	CANTERA1Tapy	cluster_9
169	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
170	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
171	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
172	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
173	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
174	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
175	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
176	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
177	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
178	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
179	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200802.wav	CANTERA1Tapy	cluster_9
180	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
181	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
182	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
183	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
184	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
185	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
186	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
187	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
188	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
189	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
190	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_200902.wav	CANTERA1Tapy	cluster_9
191	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
192	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
193	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
194	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
195	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
196	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
197	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
198	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
199	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
200	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201002.wav	CANTERA1Tapy	cluster_9
201	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
202	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
203	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
204	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
205	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
206	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
207	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201102.wav	CANTERA1Tapy	cluster_9
208	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
209	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
210	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
211	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
212	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
213	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
214	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
215	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
216	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
217	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201202.wav	CANTERA1Tapy	cluster_9
218	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
219	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
220	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
221	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
222	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
223	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
224	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
225	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
226	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
227	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
228	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
229	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
230	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201302.wav	CANTERA1Tapy	cluster_9
231	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
232	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
233	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
234	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
235	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
236	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
237	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201402.wav	CANTERA1Tapy	cluster_9
238	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
239	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
240	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
241	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
242	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
243	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
244	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
245	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
246	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
247	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
248	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
249	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
250	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
251	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201502.wav	CANTERA1Tapy	cluster_9
252	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
253	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
254	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
255	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
256	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
257	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
258	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
259	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
260	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201602.wav	CANTERA1Tapy	cluster_9
261	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
262	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
263	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
264	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
265	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
266	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
267	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
268	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
269	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201702.wav	CANTERA1Tapy	cluster_9
270	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
271	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
272	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
273	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
274	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
275	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
276	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
277	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
278	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201802.wav	CANTERA1Tapy	cluster_9
279	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
280	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
281	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
282	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
283	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
284	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
285	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
286	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_201902.wav	CANTERA1Tapy	cluster_9
287	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
288	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
289	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
290	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
291	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
292	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
293	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
294	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
295	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
296	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
297	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
298	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202102.wav	CANTERA1Tapy	cluster_9
299	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202202.wav	CANTERA1Tapy	cluster_9
300	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
301	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
302	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
303	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
304	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
305	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
306	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
307	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
308	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
309	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
310	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
311	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
312	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202302.wav	CANTERA1Tapy	cluster_9
313	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_9	CANTERA1Tapy/CANTERA1TAPY_20250606_202402.wav	CANTERA1Tapy	cluster_9
