Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
32	1	1	36	40	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy
33	1	1	38	42	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy
34	1	1	40	44	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy
35	1	1	42	46	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185402.wav	CANTERA1Tapy
36	1	1	20	24	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185502.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185502.wav	CANTERA1Tapy
37	1	1	40	44	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
38	1	1	42	46	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
39	1	1	44	48	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
40	1	1	46	50	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
41	1	1	48	52	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
42	1	1	50	54	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
43	1	1	52	56	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185802.wav	CANTERA1Tapy
44	1	1	0	4	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
45	1	1	2	6	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
46	1	1	4	8	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
47	1	1	6	10	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
48	1	1	8	12	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
49	1	1	10	14	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
50	1	1	12	16	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
51	1	1	14	18	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
52	1	1	16	20	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_185902.wav	CANTERA1Tapy
53	1	1	0	4	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
54	1	1	2	6	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
55	1	1	4	8	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
56	1	1	6	10	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
57	1	1	8	12	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
58	1	1	10	14	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
59	1	1	14	18	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
60	1	1	16	20	0.0	8000.0	cluster_6 | CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy/CANTERA1TAPY_20250608_190002.wav	CANTERA1Tapy
