Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio	cluster_original
23	1	1	28	32	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250607_224402.wav	CANTERA1Tapy	cluster_26
24	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_191702.wav	CANTERA1Tapy	cluster_26
25	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_191802.wav	CANTERA1Tapy	cluster_26
26	1	1	18	22	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_191802.wav	CANTERA1Tapy	cluster_26
27	1	1	20	24	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_191802.wav	CANTERA1Tapy	cluster_26
28	1	1	30	34	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_202302.wav	CANTERA1Tapy	cluster_26
29	1	1	38	42	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_202302.wav	CANTERA1Tapy	cluster_26
30	1	1	22	26	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_220902.wav	CANTERA1Tapy	cluster_26
31	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_230202.wav	CANTERA1Tapy	cluster_26
32	1	1	36	40	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_230402.wav	CANTERA1Tapy	cluster_26
33	1	1	38	42	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_230402.wav	CANTERA1Tapy	cluster_26
34	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234202.wav	CANTERA1Tapy	cluster_26
35	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234202.wav	CANTERA1Tapy	cluster_26
36	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234402.wav	CANTERA1Tapy	cluster_26
37	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234402.wav	CANTERA1Tapy	cluster_26
38	1	1	14	18	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234402.wav	CANTERA1Tapy	cluster_26
39	1	1	16	20	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234402.wav	CANTERA1Tapy	cluster_26
40	1	1	18	22	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250620_234402.wav	CANTERA1Tapy	cluster_26
41	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_183002.wav	CANTERA1Tapy	cluster_26
42	1	1	18	22	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_185502.wav	CANTERA1Tapy	cluster_26
43	1	1	14	18	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_190202.wav	CANTERA1Tapy	cluster_26
44	1	1	14	18	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_190502.wav	CANTERA1Tapy	cluster_26
45	1	1	28	32	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_191002.wav	CANTERA1Tapy	cluster_26
46	1	1	38	42	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_192202.wav	CANTERA1Tapy	cluster_26
47	1	1	30	34	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_192602.wav	CANTERA1Tapy	cluster_26
48	1	1	8	12	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_193102.wav	CANTERA1Tapy	cluster_26
49	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_193102.wav	CANTERA1Tapy	cluster_26
50	1	1	32	36	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_193102.wav	CANTERA1Tapy	cluster_26
51	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_194402.wav	CANTERA1Tapy	cluster_26
52	1	1	8	12	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_194602.wav	CANTERA1Tapy	cluster_26
53	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_194602.wav	CANTERA1Tapy	cluster_26
54	1	1	22	26	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_195002.wav	CANTERA1Tapy	cluster_26
55	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_195702.wav	CANTERA1Tapy	cluster_26
56	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_200702.wav	CANTERA1Tapy	cluster_26
57	1	1	6	10	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_200802.wav	CANTERA1Tapy	cluster_26
58	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202502.wav	CANTERA1Tapy	cluster_26
59	1	1	30	34	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202502.wav	CANTERA1Tapy	cluster_26
60	1	1	36	40	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202502.wav	CANTERA1Tapy	cluster_26
61	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202502.wav	CANTERA1Tapy	cluster_26
62	1	1	52	56	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202502.wav	CANTERA1Tapy	cluster_26
63	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202602.wav	CANTERA1Tapy	cluster_26
64	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202602.wav	CANTERA1Tapy	cluster_26
65	1	1	26	30	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202602.wav	CANTERA1Tapy	cluster_26
66	1	1	28	32	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202602.wav	CANTERA1Tapy	cluster_26
67	1	1	52	56	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_202602.wav	CANTERA1Tapy	cluster_26
68	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_204002.wav	CANTERA1Tapy	cluster_26
69	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_204102.wav	CANTERA1Tapy	cluster_26
70	1	1	6	10	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_204102.wav	CANTERA1Tapy	cluster_26
71	1	1	20	24	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205602.wav	CANTERA1Tapy	cluster_26
72	1	1	26	30	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205602.wav	CANTERA1Tapy	cluster_26
73	1	1	14	18	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205702.wav	CANTERA1Tapy	cluster_26
74	1	1	46	50	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205702.wav	CANTERA1Tapy	cluster_26
75	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205702.wav	CANTERA1Tapy	cluster_26
76	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205802.wav	CANTERA1Tapy	cluster_26
77	1	1	8	12	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205802.wav	CANTERA1Tapy	cluster_26
78	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205802.wav	CANTERA1Tapy	cluster_26
79	1	1	16	20	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_205802.wav	CANTERA1Tapy	cluster_26
80	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213602.wav	CANTERA1Tapy	cluster_26
81	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213602.wav	CANTERA1Tapy	cluster_26
82	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213702.wav	CANTERA1Tapy	cluster_26
83	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213702.wav	CANTERA1Tapy	cluster_26
84	1	1	44	48	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213702.wav	CANTERA1Tapy	cluster_26
85	1	1	46	50	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213702.wav	CANTERA1Tapy	cluster_26
86	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213802.wav	CANTERA1Tapy	cluster_26
87	1	1	6	10	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213802.wav	CANTERA1Tapy	cluster_26
88	1	1	26	30	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213802.wav	CANTERA1Tapy	cluster_26
89	1	1	28	32	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213802.wav	CANTERA1Tapy	cluster_26
90	1	1	34	38	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213802.wav	CANTERA1Tapy	cluster_26
91	1	1	44	48	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213802.wav	CANTERA1Tapy	cluster_26
92	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213902.wav	CANTERA1Tapy	cluster_26
93	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_213902.wav	CANTERA1Tapy	cluster_26
94	1	1	44	48	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221102.wav	CANTERA1Tapy	cluster_26
95	1	1	30	34	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221202.wav	CANTERA1Tapy	cluster_26
96	1	1	32	36	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221202.wav	CANTERA1Tapy	cluster_26
97	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221202.wav	CANTERA1Tapy	cluster_26
98	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221202.wav	CANTERA1Tapy	cluster_26
99	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221202.wav	CANTERA1Tapy	cluster_26
100	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
101	1	1	6	10	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
102	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
103	1	1	20	24	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
104	1	1	22	26	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
105	1	1	24	28	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
106	1	1	32	36	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
107	1	1	34	38	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
108	1	1	36	40	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
109	1	1	38	42	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
110	1	1	40	44	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
111	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
112	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221302.wav	CANTERA1Tapy	cluster_26
113	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221402.wav	CANTERA1Tapy	cluster_26
114	1	1	2	6	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221402.wav	CANTERA1Tapy	cluster_26
115	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_221402.wav	CANTERA1Tapy	cluster_26
116	1	1	18	22	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_222802.wav	CANTERA1Tapy	cluster_26
117	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_223502.wav	CANTERA1Tapy	cluster_26
118	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
119	1	1	6	10	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
120	1	1	8	12	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
121	1	1	20	24	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
122	1	1	22	26	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
123	1	1	24	28	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
124	1	1	26	30	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
125	1	1	28	32	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
126	1	1	30	34	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
127	1	1	32	36	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
128	1	1	34	38	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
129	1	1	36	40	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
130	1	1	38	42	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
131	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
132	1	1	44	48	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
133	1	1	46	50	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
134	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
135	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
136	1	1	52	56	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225502.wav	CANTERA1Tapy	cluster_26
137	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
138	1	1	2	6	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
139	1	1	4	8	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
140	1	1	6	10	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
141	1	1	8	12	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
142	1	1	10	14	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
143	1	1	12	16	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
144	1	1	14	18	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
145	1	1	16	20	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
146	1	1	18	22	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
147	1	1	22	26	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
148	1	1	24	28	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
149	1	1	26	30	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
150	1	1	28	32	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
151	1	1	30	34	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
152	1	1	32	36	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
153	1	1	34	38	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
154	1	1	36	40	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
155	1	1	38	42	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
156	1	1	40	44	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
157	1	1	42	46	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
158	1	1	44	48	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
159	1	1	46	50	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
160	1	1	48	52	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
161	1	1	50	54	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
162	1	1	52	56	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225602.wav	CANTERA1Tapy	cluster_26
163	1	1	0	4	0.0	8000.0	Dendropsophus spp. | cluster_26	CANTERA1Tapy/CANTERA1TAPY_20250621_225702.wav	CANTERA1Tapy	cluster_26
