Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
74	1	1	34	38	0.0	8000.0	cluster_3	BO-82Tapyta/BO-82TAPYTA_20250412_220902.wav	BO-Tapyta
75	1	1	18	22	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250429_023202.wav	BO-Tapyta
76	1	1	48	52	0.0	8000.0	cluster_8	BO-81Tapyta/BO-81TAPYTA_20250411_025302.wav	BO-Tapyta
77	1	1	52	56	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_202102.wav	BO-Tapyta
78	1	1	18	22	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_013902.wav	BO-Tapyta
79	1	1	36	40	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_195302.wav	BO-Tapyta
80	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_005602.wav	BO-Tapyta
81	1	1	4	8	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250410_203202.wav	BO-Tapyta
82	1	1	36	40	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_212702.wav	BO-Tapyta
83	1	1	4	8	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_201702.wav	BO-Tapyta
84	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_230102.wav	BO-Tapyta
85	1	1	28	32	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_025902.wav	BO-Tapyta
86	1	1	0	4	0.0	8000.0	cluster_9	BO-81Tapyta/BO-81TAPYTA_20250411_035302.wav	BO-Tapyta
87	1	1	8	12	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_212102.wav	BO-Tapyta
88	1	1	48	52	0.0	8000.0	cluster_8	BO-81Tapyta/BO-81TAPYTA_20250411_041302.wav	BO-Tapyta
89	1	1	46	50	0.0	8000.0	cluster_8	BO-81Tapyta/BO-81TAPYTA_20250411_055102.wav	BO-Tapyta
90	1	1	22	26	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250418_180502.wav	BO-Tapyta
91	1	1	12	16	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250414_235702.wav	BO-Tapyta
92	1	1	42	46	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_012602.wav	BO-Tapyta
93	1	1	42	46	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_024902.wav	BO-Tapyta
94	1	1	48	52	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250430_023902.wav	BO-Tapyta
95	1	1	18	22	0.0	8000.0	cluster_3	BO-81Tapyta/BO-81TAPYTA_20250412_193902.wav	BO-Tapyta
96	1	1	8	12	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250420_044602.wav	BO-Tapyta
97	1	1	32	36	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_212302.wav	BO-Tapyta
98	1	1	48	52	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250502_222602.wav	BO-Tapyta
99	1	1	48	52	0.0	8000.0	cluster_3	BO-82Tapyta/BO-82TAPYTA_20250418_213402.wav	BO-Tapyta
100	1	1	10	14	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_210802.wav	BO-Tapyta
101	1	1	0	4	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250501_053802.wav	BO-Tapyta
102	1	1	48	52	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250416_050902.wav	BO-Tapyta
103	1	1	16	20	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250503_011002.wav	BO-Tapyta
104	1	1	40	44	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_211802.wav	BO-Tapyta
105	1	1	16	20	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250502_045802.wav	BO-Tapyta
106	1	1	46	50	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250501_191202.wav	BO-Tapyta
107	1	1	6	10	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_193402.wav	BO-Tapyta
108	1	1	8	12	0.0	8000.0	cluster_4	BO-81Tapyta/BO-81TAPYTA_20250413_052602.wav	BO-Tapyta
109	1	1	16	20	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250428_005902.wav	BO-Tapyta
110	1	1	0	4	0.0	8000.0	cluster_6	BO-81Tapyta/BO-81TAPYTA_20250413_231402.wav	BO-Tapyta
111	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_012602.wav	BO-Tapyta
112	1	1	8	12	0.0	8000.0	cluster_1	BO-82Tapyta/BO-82TAPYTA_20250410_185302.wav	BO-Tapyta
