Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio	cluster_original
23	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
24	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
25	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
26	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
27	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
28	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
29	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194302.wav	CANTERA1Tapy	cluster_12
30	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
31	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
32	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
33	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
34	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
35	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
36	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
37	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
38	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
39	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
40	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
41	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
42	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
43	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
44	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
45	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
46	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194402.wav	CANTERA1Tapy	cluster_12
47	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
48	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
49	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
50	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
51	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
52	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
53	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
54	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
55	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
56	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
57	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
58	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
59	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
60	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
61	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
62	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
63	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
64	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
65	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
66	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
67	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
68	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
69	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194502.wav	CANTERA1Tapy	cluster_12
70	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
71	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
72	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
73	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
74	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
75	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
76	1	1	24	28	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
77	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
78	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
79	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
80	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
81	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
82	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
83	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
84	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
85	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194602.wav	CANTERA1Tapy	cluster_12
86	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
87	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
88	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
89	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
90	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
91	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
92	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
93	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
94	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
95	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
96	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
97	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
98	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
99	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
100	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
101	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
102	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194702.wav	CANTERA1Tapy	cluster_12
103	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
104	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
105	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
106	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
107	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
108	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
109	1	1	30	34	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
110	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
111	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
112	1	1	36	40	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
113	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
114	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
115	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
116	1	1	44	48	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
117	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
118	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
119	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
120	1	1	52	56	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194802.wav	CANTERA1Tapy	cluster_12
121	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
122	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
123	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
124	1	1	10	14	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
125	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
126	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
127	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
128	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
129	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
130	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
131	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
132	1	1	38	42	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
133	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
134	1	1	46	50	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
135	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_194902.wav	CANTERA1Tapy	cluster_12
136	1	1	0	4	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
137	1	1	2	6	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
138	1	1	6	10	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
139	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
140	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
141	1	1	16	20	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
142	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
143	1	1	22	26	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
144	1	1	26	30	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
145	1	1	28	32	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
146	1	1	32	36	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
147	1	1	34	38	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
148	1	1	40	44	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
149	1	1	42	46	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
150	1	1	48	52	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
151	1	1	50	54	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195002.wav	CANTERA1Tapy	cluster_12
152	1	1	4	8	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195102.wav	CANTERA1Tapy	cluster_12
153	1	1	8	12	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195102.wav	CANTERA1Tapy	cluster_12
154	1	1	12	16	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195102.wav	CANTERA1Tapy	cluster_12
155	1	1	14	18	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195102.wav	CANTERA1Tapy	cluster_12
156	1	1	18	22	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195102.wav	CANTERA1Tapy	cluster_12
157	1	1	20	24	0.0	8000.0	Dendropsophus cf. minutus | cluster_12	CANTERA1Tapy/CANTERA1TAPY_20250618_195102.wav	CANTERA1Tapy	cluster_12
